AccountPk,TotalBalance,Expenses,EmploymentBasis,IncomeBand,State,FGF Score,Age,Age Group,Resilience_Score,Segment,Clustering
1156044,404.85,1099.9815,Self Employed,NULL,QLD,468,27,26-30,0.368051645,Gold,Gold2
1156056,872.74,923.3407,Full Time Work,60k - 70k,NSW,438,45,41-45,0.945198235,Gold,Gold4
1156086,810.27,682.3715,Full Time Work,30k - 40k,QLD,437,20,18-25,1.187432359,Gold,Gold4
1156249,3786.39,1085.9915,Full Time Work,60k - 70k,WA,397,34,31-35,3.48657425,Gold,Gold3
1156257,2322.52,449.3984,Part Time Work,40k - 50k,VIC,395,33,31-35,5.168064684,Gold,Gold4
1156264,272.47,1231.4538,Full Time Work,70k - 80k,NSW,546,47,46-50,0.221258808,Gold,Gold2
1156281,243.33,705.02,Full Time Work,40k - 50k,NSW,392,21,18-25,0.345139145,Gold,Gold4
1156303,275.06,1304.8815,Full Time Work,80k - 90k,QLD,409,39,36-40,0.210793087,Gold,Gold4
1156305,858.97,610,Full Time Work,30k - 40k,VIC,363,29,26-30,1.408147541,Gold,Gold4
1156321,18.7,1033.2519,Full Time Work,60k - 70k,NSW,471,42,41-45,0.0180982,Gold,Gold5
1156331,46.39,1936.2038,Full Time Work,100k+,VIC,457,34,31-35,0.023959255,Gold,Gold2
1156337,7.41,822.1934,Full Time Work,50k - 60k,SA,508,43,41-45,0.009012478,Gold,Gold3
1156425,3590.41,1342.6284,Full Time Work,80k - 90k,QLD,439,23,18-25,2.674165093,Gold,Gold4
1156433,3125.14,1453.1015,Full Time Work,100k+,QLD,399,30,26-30,2.150668759,Gold,Gold5
1156436,5266.94,1499.5069,Full Time Work,100k+,TAS,431,31,31-35,3.512447992,Gold,Gold4
1156457,0.07,788.5323,Full Time Work,50k - 60k,QLD,502,46,46-50,8.88E-05,Gold,Gold4
1156511,14.5,1206.71,Part Time Work,70k - 80k,WA,365,34,31-35,0.012016143,Gold,Gold4
1156529,189.31,908.0415,Full Time Work,70k - 80k,QLD,483,56,56-60,0.208481661,Gold,Gold2
1156530,964.38,660.8,Casual Work,30k - 40k,VIC,355,26,26-30,1.459412833,Gold,Gold4
1156548,57.71,1539.3438,Casual Work,90k - 100k,NSW,400,39,36-40,0.037490001,Gold,Gold3
1156565,110.7,1068.08,Casual Work,60k - 70k,SA,410,34,31-35,0.103643922,Gold,Gold3
1156610,1223.64,1296.0669,Full Time Work,70k - 80k,QLD,373,47,46-50,0.944117931,Gold,Gold5
1156627,43.44,1493.3538,Full Time Work,90k - 100k,QLD,438,35,31-35,0.029088887,Gold,Gold3
1156664,2006.76,1439.5592,Full Time Work,80k - 90k,NSW,394,34,31-35,1.394010055,Gold,Gold3
1156665,356.62,967.185,Full Time Work,40k - 50k,QLD,450,33,31-35,0.368719531,Gold,Gold3
1156673,4218.33,2108.7473,Full Time Work,100k+,SA,425,35,31-35,2.000396159,Gold,Gold5
1156738,52.97,1121.6892,Full Time Work,70k - 80k,WA,471,30,26-30,0.04722342,Gold,Gold3
1156775,1639.15,755.39,Full Time Work,50k - 60k,NSW,370,33,31-35,2.169938707,Gold,Gold1
1156863,114.8,1165.8276,NULL,80k - 90k,QLD,426,26,26-30,0.09847082,Gold,Gold3
1156899,25.15,1219.0623,Full Time Work,50k - 60k,QLD,452,31,31-35,0.020630611,Gold,Gold3
1156925,7.13,2366.203,Full Time Work,100k+,NSW,432,50,46-50,0.003013266,Gold,Gold2
1156998,42.12,857.8223,Full Time Work,40k - 50k,NSW,452,43,41-45,0.049101078,Gold,Gold4
1157000,303.51,585.5161,Full Time Work,80k - 90k,WA,392,21,18-25,0.518363201,Gold,Gold4
1157045,234.02,1064.6915,Full Time Work,100k+,QLD,320,39,36-40,0.219800759,Gold,Gold3
1157068,1468.53,1055.6403,Full Time Work,100k+,WA,531,51,51-55,1.391127262,Gold,Gold5
1157073,50.67,1340.2661,Full Time Work,50k - 60k,NSW,511,53,51-55,0.037805925,Gold,Gold2
1157075,799.34,784.34,Full Time Work,40k - 50k,QLD,379,45,41-45,1.019124359,Gold,Gold4
1157114,107.48,887.71,Full Time Work,80k - 90k,NSW,406,35,31-35,0.121075576,Gold,Gold5
1157159,305.45,1356.9453,Full Time Work,60k - 70k,QLD,414,36,36-40,0.225101189,Gold,Gold2
1157165,3.11,528.1607,Full Time Work,10k - 20k,NSW,323,20,18-25,0.005888359,Gold,Gold4
1157175,3876.32,1531.88,Full Time Work,100k+,WA,449,34,31-35,2.530433193,Gold,Gold2
1157177,0.05,757.5646,Part Time Work,40k - 50k,QLD,389,20,18-25,6.60E-05,Gold,Gold3
1157178,235.6,1048.5369,Full Time Work,50k - 60k,NSW,471,25,18-25,0.224694047,Gold,Gold3
1157180,480.37,1988.0715,Full Time Work,100k+,QLD,371,46,46-50,0.241626119,Gold,Gold5
1157185,796.49,1982.6561,NULL,80k - 90k,SA,488,35,31-35,0.401728772,Gold,Gold3
1157209,137.53,2041.5873,Full Time Work,100k+,QLD,428,51,51-55,0.067364251,Gold,Gold2
1157217,558.12,814.4223,Full Time Work,50k - 60k,TAS,429,32,31-35,0.685295577,Gold,Gold3
1157227,5521.47,2101.9761,Full Time Work,100k+,NSW,356,40,36-40,2.62679961,Gold,Gold2
1157237,234.34,1563.6215,Full Time Work,90k - 100k,QLD,514,42,41-45,0.149870029,Gold,Gold3
1157248,206.14,986.5261,Full Time Work,60k - 70k,WA,395,29,26-30,0.208955445,Gold,Gold5
1157264,1317.39,1896.133,Part Time Work,100k+,VIC,435,59,56-60,0.694777212,Gold,Gold4
1157275,237.97,1585.6846,Full Time Work,60k - 70k,NSW,421,43,41-45,0.150073981,Gold,Gold3
1157319,53.84,642.9,Full Time Work,10k - 20k,VIC,391,30,26-30,0.083745528,Gold,Gold4
1157331,1189.24,1144.5092,Full Time Work,70k - 80k,NSW,445,31,31-35,1.039082954,Gold,Gold3
1157345,863.99,1458.3384,Full Time Work,80k - 90k,QLD,423,39,36-40,0.592448227,Gold,Gold2
1157367,4769.79,1204.3592,Full Time Work,60k - 70k,NSW,514,48,46-50,3.960438049,Gold,Gold3
1157474,0.81,1360.9465,Full Time Work,70k - 80k,ACT,384,46,46-50,0.000595174,Gold,Gold2
1157477,0.02,699.2738,Full Time Work,50k - 60k,VIC,405,30,26-30,2.86E-05,Gold,Gold4
1157492,526.32,1172.1453,Full Time Work,60k - 70k,QLD,476,53,51-55,0.44902283,Gold,Gold5
1157547,338.03,1213.5923,Full Time Work,80k - 90k,NSW,554,44,41-45,0.278536705,Gold,Gold2
1157593,3934.66,996.4369,NULL,80k - 90k,VIC,510,53,51-55,3.948729719,Gold,Gold5
1157725,833.32,1151.9238,Full Time Work,80k - 90k,TAS,411,31,31-35,0.723415907,Gold,Gold5
1157727,1676.84,598.67,Part Time Work,30k - 40k,NSW,353,49,46-50,2.800942088,Gold,Gold4
1157729,15.01,471.3923,Full Time Work,NULL,NSW,448,49,46-50,0.031841844,Gold,Gold4
1157753,1047.81,771.8415,Casual Work,50k - 60k,QLD,529,56,56-60,1.357545558,Gold,Gold4
1157754,1146.07,1660.1092,Full Time Work,100k+,VIC,417,34,31-35,0.690358201,Gold,Gold1
1157757,1468.16,1460.2669,Part Time Work,70k - 80k,NSW,464,40,36-40,1.005405245,Gold,Gold2
1157817,420.66,827.2115,Full Time Work,50k - 60k,QLD,359,19,18-25,0.508527747,Gold,Gold4
1157822,1785.22,1974.4215,Full Time Work,100k+,NSW,503,40,36-40,0.904173704,Gold,Gold5
1157871,797.82,792.1261,Centrelink,30k - 40k,NSW,383,30,26-30,1.007188123,Gold,Gold4
1157886,770.49,1340.25,Full Time Work,70k - 80k,WA,487,49,46-50,0.574885283,Gold,Gold2
1157927,3514.05,1346.3469,Full Time Work,70k - 80k,QLD,535,45,41-45,2.61006283,Gold,Gold2
1157962,335.58,819.0861,Casual Work,40k - 50k,NSW,451,33,31-35,0.409700519,Gold,Gold3
1157968,2954.02,2157.0592,Full Time Work,100k+,VIC,386,34,31-35,1.369466355,Gold,Gold3
1157986,5000.07,855.3907,Full Time Work,60k - 70k,NSW,393,28,26-30,5.845363996,Gold,Gold3
1157987,2095.93,1108.7538,Full Time Work,40k - 50k,VIC,383,46,46-50,1.890347523,Gold,Gold3
1158030,623.17,590.303,Casual Work,30k - 40k,VIC,474,50,46-50,1.055678186,Gold,Gold2
1158115,901.4,656.46,Full Time Work,50k - 60k,WA,396,31,31-35,1.373122506,Gold,Gold1
1158118,391.05,1247.6761,Part Time Work,80k - 90k,QLD,400,27,26-30,0.31342269,Gold,Gold4
1158172,1099.2,499.47,Full Time Work,20k - 30k,QLD,402,27,26-30,2.200732777,Gold,Gold4
1158215,4023.49,1659.9876,Full Time Work,90k - 100k,ACT,456,42,41-45,2.423807262,Gold,Gold3
1158219,4456.28,739.6538,Full Time Work,40k - 50k,QLD,539,49,46-50,6.024818638,Gold,Gold2
1158222,856.96,1193.9815,Full Time Work,70k - 80k,VIC,358,29,26-30,0.717733064,Gold,Gold1
1158254,1849.76,1139.4138,Full Time Work,50k - 60k,QLD,481,50,46-50,1.623431277,Gold,Gold4
1158355,352.7,1760.6246,Part Time Work,90k - 100k,VIC,511,33,31-35,0.200326634,Gold,Gold2
1158434,2110.38,1986.8538,Full Time Work,100k+,NSW,414,45,41-45,1.062171761,Gold,Gold5
1158464,1193.42,1515.175,Full Time Work,80k - 90k,QLD,425,31,31-35,0.787644992,Gold,Gold2
1158470,1100.93,1366.073,Full Time Work,80k - 90k,NSW,381,21,18-25,0.805908615,Gold,Gold3
1158486,462.48,981.7853,Casual Work,30k - 40k,WA,379,20,18-25,0.471060221,Gold,Gold4
1158504,1385.07,879.9007,Full Time Work,50k - 60k,QLD,402,29,26-30,1.574120807,Gold,Gold3
1158554,654.83,555.8384,Full Time Work,30k - 40k,QLD,450,20,18-25,1.178094209,Gold,Gold4
1158568,2387.87,2086.5961,Full Time Work,100k+,VIC,511,52,51-55,1.144385346,Gold,Gold2
1158593,314.16,1586.1838,Full Time Work,100k+,NSW,388,47,46-50,0.198060275,Gold,Gold3
1158628,45.09,739.7115,Casual Work,30k - 40k,NSW,435,26,26-30,0.060956197,Gold,Gold4
1158673,385.07,576.6153,Full Time Work,40k - 50k,QLD,367,25,18-25,0.66781093,Gold,Gold1
1158710,9.88,954.4934,Full Time Work,50k - 60k,NSW,338,49,46-50,0.010351041,Gold,Gold5
1158714,5078.88,1277.3076,Full Time Work,80k - 90k,QLD,484,35,31-35,3.97623877,Gold,Gold2
1158758,302.2,1196.1207,Full Time Work,100k+,QLD,487,37,36-40,0.252650088,Gold,Gold2
1158760,809.54,1626.0115,Full Time Work,90k - 100k,WA,393,28,26-30,0.497868558,Gold,Gold3
1158763,354.85,502.05,Casual Work,30k - 40k,SA,430,27,26-30,0.706802111,Gold,Gold1
1158780,1599.37,602.653,NULL,NULL,VIC,376,24,18-25,2.653882085,Gold,Gold1
1158788,19.2,1547.3846,Full Time Work,90k - 100k,QLD,496,44,41-45,0.012408034,Gold,Gold2
1158792,3751.6,1332.2492,Full Time Work,90k - 100k,QLD,500,27,26-30,2.815989681,Gold,Gold2
1158798,10.32,1189.8569,Full Time Work,50k - 60k,QLD,361,29,26-30,0.008673312,Gold,Gold3
1158808,37.48,686.38,Full Time Work,50k - 60k,VIC,426,31,31-35,0.054605321,Gold,Gold3
1158852,138.15,1082.26,Casual Work,40k - 50k,QLD,300,39,36-40,0.127649548,Gold,Gold4
1159024,436.99,554.2076,Full Time Work,50k - 60k,QLD,419,26,26-30,0.788495142,Gold,Gold4
1159045,87.01,1520.6469,Full Time Work,90k - 100k,QLD,483,31,31-35,0.057219069,Gold,Gold5
1159061,10.59,787.3869,Full Time Work,50k - 60k,QLD,392,33,31-35,0.013449551,Gold,Gold4
1159085,364.47,1117.3807,Full Time Work,60k - 70k,NSW,394,29,26-30,0.326182473,Gold,Gold5
1159094,14.81,751.9292,Casual Work,30k - 40k,WA,368,25,18-25,0.019696003,Gold,Gold4
1159095,723.99,1190.0553,Full Time Work,50k - 60k,SA,444,37,36-40,0.608366687,Gold,Gold3
1159106,35.33,1051.895,Full Time Work,50k - 60k,NSW,503,53,51-55,0.033587003,Gold,Gold2
1159116,43.48,671.75,Part Time Work,20k - 30k,QLD,359,26,26-30,0.064726461,Gold,Gold4
1159126,1068.99,625.5607,Part Time Work,30k - 40k,SA,534,52,51-55,1.708850956,Gold,Gold2
1159149,263.78,657.6161,Full Time Work,40k - 50k,VIC,373,23,18-25,0.401115484,Gold,Gold3
1159240,132.63,784.6407,Full Time Work,40k - 50k,NSW,431,41,41-45,0.169032782,Gold,Gold4
1159312,4806.27,1180.3723,Full Time Work,60k - 70k,QLD,504,42,41-45,4.071825474,Gold,Gold2
1159313,1030.43,1383.0003,Full Time Work,100k+,VIC,357,51,51-55,0.74506853,Gold,Gold3
1159326,64.93,551.3738,Full Time Work,40k - 50k,QLD,396,32,31-35,0.117760401,Gold,Gold4
1159336,2554.15,889.2815,Casual Work,70k - 80k,VIC,351,40,36-40,2.872150157,Gold,Gold5
1159363,0.66,955.38,Part Time Work,50k - 60k,QLD,390,38,36-40,0.000690825,Gold,Gold4
1159364,1807.15,916.883,Part Time Work,70k - 80k,SA,455,38,36-40,1.970971214,Gold,Gold4
1159383,2738.13,582.3965,NULL,40k - 50k,QLD,470,52,51-55,4.701487732,Gold,Gold4
1159394,19.81,567.7953,Full Time Work,30k - 40k,WA,426,25,18-25,0.034889334,Gold,Gold2
1159435,3247.67,728.0407,Full Time Work,40k - 50k,NSW,489,52,51-55,4.460835775,Gold,Gold2
1159502,22.25,1033.5961,Full Time Work,60k - 70k,NSW,407,34,31-35,0.021526784,Gold,Gold4
1159519,460.83,701.6223,Full Time Work,40k - 50k,VIC,477,25,18-25,0.656806376,Gold,Gold3
1159580,56.94,1172.47,Full Time Work,NULL,QLD,481,37,36-40,0.048564142,Gold,Gold4
1159643,29.21,685.4261,Full Time Work,40k - 50k,SA,419,48,46-50,0.042615827,Gold,Gold4
1159687,1401.26,1372.2484,Full Time Work,NULL,QLD,354,41,41-45,1.021141653,Gold,Gold2
1159703,273.99,2087.2423,Full Time Work,100k+,WA,351,39,36-40,0.1312689,Gold,Gold1
1159704,47.31,918.7592,Full Time Work,60k - 70k,TAS,350,37,36-40,0.051493362,Gold,Gold1
1159736,62.49,808.8746,Casual Work,40k - 50k,NSW,440,23,18-25,0.077255486,Gold,Gold3
1159784,857.01,1069.6392,Full Time Work,50k - 60k,VIC,496,41,41-45,0.801214092,Gold,Gold2
1159789,1142.35,1230.7107,Full Time Work,70k - 80k,QLD,373,48,46-50,0.928203517,Gold,Gold4
1159922,2191.97,1131.2892,Part Time Work,70k - 80k,SA,535,49,46-50,1.937585898,Gold,Gold2
1159971,50.09,2351.5346,NULL,100k+,QLD,369,29,26-30,0.021300984,Gold,Gold4
1159973,326.5,1128.3892,Part Time Work,70k - 80k,QLD,556,49,46-50,0.289350518,Gold,Gold2
1159988,309.62,958.98,Full Time Work,40k - 50k,VIC,377,33,31-35,0.322863876,Gold,Gold5
1159993,810.02,973.8315,Full Time Work,60k - 70k,VIC,395,56,56-60,0.831786608,Gold,Gold4
1159999,73.41,465.7807,Part Time Work,30k - 40k,SA,397,21,18-25,0.157606359,Gold,Gold4
1160038,258.9,726.5961,Casual Work,40k - 50k,QLD,389,25,18-25,0.356319006,Gold,Gold4
1160202,320.66,1049.8323,Full Time Work,60k - 70k,QLD,410,29,26-30,0.305439259,Gold,Gold5
1160217,2.27,579.0942,Full Time Work,30k - 40k,NSW,445,38,36-40,0.003919915,Gold,Gold4
1160220,0.62,819.6415,Full Time Work,40k - 50k,NSW,418,44,41-45,0.000756428,Gold,Gold2
1160230,372.61,905.17,Part Time Work,50k - 60k,VIC,411,24,18-25,0.411646431,Gold,Gold4
1160318,1056.77,562.4,Part Time Work,40k - 50k,QLD,504,60,56-60,1.879036273,Gold,Gold4
1160340,4243.71,871.4411,Full Time Work,60k - 70k,NSW,431,35,31-35,4.869761135,Gold,Gold5
1160354,302.17,1822.0676,Full Time Work,90k - 100k,NSW,364,24,18-25,0.165839072,Gold,Gold4
1160367,22.01,643.88,Part Time Work,20k - 30k,SA,395,38,36-40,0.034183388,Gold,Gold3
1160399,514.24,1584.29,Full Time Work,90k - 100k,WA,379,22,18-25,0.324587039,Gold,Gold3
1160401,0.38,1378.5892,Full Time Work,70k - 80k,NSW,507,47,46-50,0.000275644,Gold,Gold5
1160430,137.71,651.0984,Part Time Work,30k - 40k,VIC,514,61,61-65,0.211504129,Gold,Gold4
1160574,120.42,716.7065,Full Time Work,40k - 50k,NSW,433,45,41-45,0.168018568,Gold,Gold4
1160594,53.18,1072.4911,Full Time Work,60k - 70k,VIC,415,32,31-35,0.049585493,Gold,Gold3
1160626,1117.98,926.6584,Full Time Work,50k - 60k,NSW,436,29,26-30,1.206464,Gold,Gold2
1160684,7.13,662.6907,Full Time Work,50k - 60k,NSW,375,34,31-35,0.010759167,Gold,Gold1
1160690,0.03,1491.4115,Full Time Work,100k+,VIC,445,28,26-30,2.01E-05,Gold,Gold3
1160725,257.85,1049.3992,Full Time Work,70k - 80k,NSW,352,21,18-25,0.245712023,Gold,Gold4
1160733,22.99,1465.5815,Full Time Work,70k - 80k,NSW,419,43,41-45,0.015686606,Gold,Gold3
1160735,0.91,590.4107,Full Time Work,70k - 80k,VIC,421,56,56-60,0.0015413,Gold,Gold2
1160811,457.25,1971.6584,Part Time Work,80k - 90k,QLD,406,40,36-40,0.23191137,Gold,Gold4
1160832,57.22,874.7061,Full Time Work,50k - 60k,NSW,387,27,26-30,0.065416258,Gold,Gold1
1160860,700.62,834.9607,Casual Work,40k - 50k,VIC,404,25,18-25,0.839105361,Gold,Gold3
1160901,1495.24,923.8661,Full Time Work,50k - 60k,NSW,459,33,31-35,1.618459645,Gold,Gold3
1160917,1040.74,1285.7038,Full Time Work,80k - 90k,NSW,403,43,41-45,0.809471046,Gold,Gold3
1160925,188.99,770.1361,Full Time Work,60k - 70k,QLD,430,27,26-30,0.245398184,Gold,Gold3
1160981,53.69,530,Part Time Work,20k - 30k,NSW,439,46,46-50,0.101301887,Gold,Gold4
1160991,706.85,1001.3907,Full Time Work,90k - 100k,QLD,391,40,36-40,0.705868349,Gold,Gold3
1160993,82.69,689.9823,NULL,60k - 70k,QLD,427,28,26-30,0.119843654,Gold,Gold2
1160998,2.25,973.2976,Full Time Work,30k - 40k,NSW,419,25,18-25,0.002311729,Gold,Gold4
1161014,14.06,1043.3957,NULL,60k - 70k,NSW,405,45,41-45,0.013475233,Gold,Gold4
1161053,2346.64,1151.4776,Full Time Work,60k - 70k,NSW,430,31,31-35,2.037938037,Gold,Gold4
1161056,384.81,629.4046,NULL,50k - 60k,QLD,383,22,18-25,0.611387333,Gold,Gold3
1161088,73.96,656.3815,Full Time Work,40k - 50k,NSW,364,36,36-40,0.112678374,Gold,Gold3
1161118,83.5,942.9584,Part Time Work,20k - 30k,NSW,455,21,18-25,0.088551096,Gold,Gold4
1161163,216.37,935.0415,Full Time Work,60k - 70k,QLD,458,25,18-25,0.231401494,Gold,Gold3
1161168,2291.25,1992.783,Self Employed,100k+,QLD,533,41,41-45,1.149773959,Gold,Gold2
1161179,2412.7,838.36,Full Time Work,50k - 60k,VIC,430,30,26-30,2.877880624,Gold,Gold4
1161193,1072.14,1327.5384,Full Time Work,80k - 90k,QLD,410,47,46-50,0.807615057,Gold,Gold5
1161215,1878.14,1424.4515,Full Time Work,90k - 100k,QLD,369,36,36-40,1.318500489,Gold,Gold3
1161230,2320.83,512.485,Full Time Work,30k - 40k,VIC,484,21,18-25,4.528581324,Gold,Gold3
1161262,948.49,613.8523,Full Time Work,40k - 50k,VIC,380,28,26-30,1.545143677,Gold,Gold4
1161322,581.33,717.8469,Full Time Work,40k - 50k,NSW,416,24,18-25,0.80982449,Gold,Gold3
1161412,138.58,1274.02,Full Time Work,50k - 60k,VIC,434,36,36-40,0.108773803,Gold,Gold2
1161434,207.51,1291.3861,Full Time Work,50k - 60k,VIC,459,53,51-55,0.160687807,Gold,Gold3
1161445,111.64,1209.4876,Full Time Work,60k - 70k,QLD,412,59,56-60,0.092303551,Gold,Gold2
1161448,205.21,901.7823,Full Time Work,50k - 60k,NSW,490,60,56-60,0.227560466,Gold,Gold4
1161451,549.78,698.1361,Full Time Work,40k - 50k,QLD,407,25,18-25,0.787496879,Gold,Gold4
1161479,352.72,1106.11,Casual Work,60k - 70k,QLD,416,25,18-25,0.318883294,Gold,Gold4
1161503,473.12,1047.1346,Full Time Work,60k - 70k,VIC,422,52,51-55,0.451823481,Gold,Gold4
1161564,229.14,654.7207,Casual Work,40k - 50k,SA,404,58,56-60,0.349981297,Gold,Gold2
1161656,1515.92,716.9338,Full Time Work,50k - 60k,QLD,356,32,31-35,2.114449061,Gold,Gold4
1161784,5253.94,1504.8292,Full Time Work,90k - 100k,SA,478,58,56-60,3.491386265,Gold,Gold2
1161830,0.24,1263.4976,Full Time Work,70k - 80k,VIC,395,37,36-40,0.000189949,Gold,Gold1
1161849,269.46,1563.0376,Full Time Work,60k - 70k,QLD,422,37,36-40,0.172395085,Gold,Gold1
1161906,900.45,1156.33,Full Time Work,60k - 70k,QLD,542,48,46-50,0.778713689,Gold,Gold2
1161915,467.09,839.4169,Part Time Work,50k - 60k,QLD,452,50,46-50,0.55644579,Gold,Gold5
1161919,654.25,956.6184,Full Time Work,70k - 80k,WA,542,53,51-55,0.683919523,Gold,Gold2
1161944,2998.81,1417.2853,Full Time Work,50k - 60k,WA,389,27,26-30,2.11588309,Gold,Gold5
1161990,197.93,1287.7169,Full Time Work,50k - 60k,QLD,428,22,18-25,0.153706145,Gold,Gold3
1162018,2393.6,1108.1923,Full Time Work,60k - 70k,NSW,524,56,56-60,2.159913943,Gold,Gold4
1162146,7.36,1809.4623,NULL,80k - 90k,NSW,351,29,26-30,0.004067507,Gold,Gold5
1162183,315.63,1264.6538,Full Time Work,90k - 100k,WA,390,39,36-40,0.249578185,Gold,Gold4
1162185,1300.23,1537.033,Full Time Work,70k - 80k,VIC,372,50,46-50,0.845934993,Gold,Gold3
1162186,5700.95,1382.66,Full Time Work,100k+,WA,425,52,51-55,4.123175618,Gold,Gold2
1162238,1423.4,1138.7684,Full Time Work,70k - 80k,SA,439,52,51-55,1.249946872,Gold,Gold5
1162257,372.6,749.0892,Self Employed,90k - 100k,QLD,412,55,51-55,0.497404047,Gold,Gold1
1162341,3183.85,1258.5146,Full Time Work,100k+,WA,479,41,41-45,2.529847488,Gold,Gold5
1162463,485.09,755.1746,Full Time Work,40k - 50k,NSW,364,26,26-30,0.642354761,Gold,Gold1
1162536,295.12,635.63,Full Time Work,40k - 50k,VIC,486,24,18-25,0.464295266,Gold,Gold3
1162551,3.8,1116.08,Full Time Work,60k - 70k,NSW,413,44,41-45,0.003404774,Gold,Gold5
1162556,847.85,867.8846,Part Time Work,60k - 70k,NSW,352,35,31-35,0.976915595,Gold,Gold3
1162570,163.8,1215.2469,Full Time Work,80k - 90k,WA,358,46,46-50,0.134787425,Gold,Gold1
1162577,2.59,2069.4546,Full Time Work,100k+,NSW,401,51,51-55,0.001251537,Gold,Gold3
1162616,462.04,1525.0869,Full Time Work,90k - 100k,NT,349,26,26-30,0.302959785,Gold,Gold1
1162636,24.64,1042.143,NULL,60k - 70k,VIC,365,45,41-45,0.023643588,Gold,Gold3
1162642,1233.05,820.1546,Full Time Work,50k - 60k,WA,395,30,26-30,1.503436059,Gold,Gold5
1162652,248.58,1314.1653,Part Time Work,70k - 80k,QLD,430,40,36-40,0.189154287,Gold,Gold4
1162668,1566.92,868.0646,NULL,40k - 50k,QLD,466,50,46-50,1.805073033,Gold,Gold3
1162674,1064.51,778.6507,Full Time Work,40k - 50k,NSW,389,53,51-55,1.367121355,Gold,Gold4
1162681,1100.51,938.905,Part Time Work,50k - 60k,VIC,374,36,36-40,1.172120715,Gold,Gold1
1162699,96.1,1465,Full Time Work,60k - 70k,QLD,484,49,46-50,0.06559727,Gold,Gold3
1162825,205.92,706.12,Full Time Work,40k - 50k,VIC,371,26,26-30,0.291621821,Gold,Gold3
1162867,156.47,958.6276,Full Time Work,60k - 70k,SA,389,41,41-45,0.163222924,Gold,Gold4
1162929,296.63,2180.263,Full Time Work,100k+,QLD,375,55,51-55,0.136052394,Gold,Gold2
1162952,0.02,1155.79,Full Time Work,90k - 100k,WA,537,48,46-50,1.73E-05,Gold,Gold2
1163049,0.15,868.4069,Full Time Work,40k - 50k,VIC,369,36,36-40,0.00017273,Gold,Gold4
1163055,2154.29,833.8976,Full Time Work,50k - 60k,NSW,357,51,51-55,2.583398729,Gold,Gold4
1163070,641.6,856.0623,Part Time Work,30k - 40k,QLD,408,31,31-35,0.749478163,Gold,Gold5
1163082,210,1119.8811,Part Time Work,60k - 70k,VIC,354,30,26-30,0.187519907,Gold,Gold1
1163113,1258.87,1164.41,Full Time Work,50k - 60k,VIC,426,26,26-30,1.081122629,Gold,Gold3
1163118,100.96,613.93,Casual Work,40k - 50k,QLD,307,44,41-45,0.164448716,Gold,Gold4
1163181,50.35,786.55,Full Time Work,60k - 70k,VIC,350,32,31-35,0.064013731,Gold,Gold4
1163186,763.86,2233.46,Full Time Work,90k - 100k,NSW,508,47,46-50,0.342007468,Gold,Gold2
1163189,1162.92,2324.9261,Full Time Work,80k - 90k,VIC,487,55,51-55,0.500196544,Gold,Gold2
1163205,390.43,606.1046,Full Time Work,50k - 60k,VIC,483,32,31-35,0.64416274,Gold,Gold2
1163318,327.78,1130.3192,Full Time Work,100k+,WA,397,55,51-55,0.289988881,Gold,Gold2
1163355,542.45,509.1723,Full Time Work,40k - 50k,NSW,386,20,18-25,1.065356462,Gold,Gold3
1163369,7.15,830.1261,Part Time Work,40k - 50k,NT,380,61,61-65,0.008613149,Gold,Gold5
1163374,3106.28,1503.8746,Full Time Work,90k - 100k,QLD,425,36,36-40,2.065517963,Gold,Gold3
1163506,36.38,632.335,Full Time Work,50k - 60k,VIC,379,38,36-40,0.057532795,Gold,Gold4
1163530,168.6,1769.5834,Full Time Work,90k - 100k,QLD,488,44,41-45,0.095276662,Gold,Gold1
1163553,736.65,2448.8692,Part Time Work,100k+,NSW,472,53,51-55,0.30081231,Gold,Gold2
1163605,45.04,937.5323,Casual Work,50k - 60k,TAS,400,29,26-30,0.048041011,Gold,Gold4
1163644,181.69,473.0207,Casual Work,30k - 40k,WA,317,22,18-25,0.384105812,Gold,Gold1
1163651,556.24,1044.8392,Full Time Work,50k - 60k,NSW,401,35,31-35,0.532369,Gold,Gold5
1163687,2675.12,984.3676,Full Time Work,50k - 60k,VIC,521,47,46-50,2.717602652,Gold,Gold2
1163697,319.08,1015.5607,Full Time Work,70k - 80k,NT,412,21,18-25,0.314190969,Gold,Gold3
1163699,101.34,2141.173,Full Time Work,90k - 100k,QLD,387,43,41-45,0.047329198,Gold,Gold4
